user_id,acquisition_date,cancellation_month,gender,marital_status,age,income_segment,country,channel,campaign_id,device_type,plan_type
10263,2024-02-01,,Female,Single,37,High,Belgium,Paid Ads,Paid Ads_C,Web,Standard
10264,2024-07-01,2025-01-01,Male,Single,50,High,Germany,Paid Ads,Paid Ads_B,iOS,Premium
10265,2024-04-01,2024-08-01,Male,Married,34,Medium,Switzerland,Organic,Organic_C,Web,Basic
10266,2024-02-01,,Female,Single,44,High,Italy,Organic,Organic_B,Android,Standard
10267,2024-03-01,2024-07-01,Female,Married,18,,Netherlands,Paid Ads,Paid Ads_C,iOS,Standard
10268,2024-04-01,2024-10-01,Female,Married,46,High,Czech Republic,Organic,Organic_B,Android,Premium
10269,2024-04-01,2024-07-01,Female,Single,19,Low,Germany,Organic,Organic_A,Android,Standard
10270,2024-02-01,2024-09-01,Male,Single,45,High,Italy,Paid Ads,Paid Ads_A,iOS,Premium
10271,2024-05-01,,Female,Married,38,High,Sweden,Paid Ads,Paid Ads_C,Android,Premium
10272,2024-05-01,2024-07-01,Male,Single,34,Medium,Austria,Paid Ads,Paid Ads_C,Web,Basic
10273,2024-06-01,,Female,Married,34,Medium,Belgium,Organic,Organic_B,iOS,Basic
10274,2024-04-01,2024-09-01,Female,Married,32,Medium,Spain,Paid Ads,Paid Ads_B,Android,Standard
10275,2024-02-01,,Male,Married,26,Medium,Belgium,Paid Ads,Paid Ads_A,Android,Standard
10276,2024-07-01,2025-01-01,Female,Single,32,Medium,Belgium,Paid Ads,Paid Ads_B,Android,Basic
10277,2024-05-01,2024-11-01,Female,Single,57,Premium,Portugal,Organic,Organic_A,Android,Standard
10278,2024-07-01,,Female,Married,48,High,Belgium,Referral,Referral_A,iOS,Standard
10279,2024-02-01,2024-12-01,Female,Married,26,Medium,Sweden,Paid Ads,Paid Ads_B,Web,Standard
10280,2024-02-01,,Male,Single,37,High,Portugal,Organic,Organic_C,iOS,Standard
10281,2024-08-01,,Female,Single,35,Medium,Spain,Paid Ads,Paid Ads_B,iOS,Basic
10282,2024-04-01,,Female,Single,33,Medium,Spain,Organic,Organic_C,Android,Basic
10283,2024-08-01,,Male,Married,24,Low,Austria,Organic,Organic_A,Android,Standard
10284,2024-07-01,2025-01-01,Female,Single,39,High,Sweden,Referral,Referral_A,Android,Premium
10285,2024-08-01,2025-07-01,Male,Married,43,High,Portugal,Referral,Referral_C,iOS,Premium
10286,2024-06-01,2024-10-01,Female,Married,26,Medium,Spain,Paid Ads,Paid Ads_A,Android,Basic
10287,2024-04-01,2024-07-01,Female,Married,54,Premium,Netherlands,Referral,Referral_A,Android,Standard
10288,2024-01-01,2024-10-01,Female,Married,50,High,Austria,Paid Ads,Paid Ads_B,Android,Premium
10289,2024-08-01,,Male,Married,40,High,Czech Republic,Referral,Referral_B,Android,Premium
10290,2024-07-01,2025-02-01,Male,Single,22,Low,Netherlands,Referral,Referral_A,Web,Basic
10291,2024-05-01,,Female,Single,39,High,Portugal,Referral,Referral_B,Android,Standard
10292,2024-05-01,2024-09-01,Male,Married,37,High,Poland,Referral,Referral_A,iOS,Standard
10293,2024-05-01,2024-10-01,Female,Single,40,High,Czech Republic,Paid Ads,Paid Ads_A,Android,Premium
10294,2024-03-01,,Male,Single,50,High,Belgium,Paid Ads,Paid Ads_C,Android,Premium
10295,2024-02-01,2024-11-01,Female,Single,33,Medium,France,Organic,Organic_B,iOS,Standard
10296,2024-04-01,2024-08-01,Male,Single,55,Premium,Sweden,Referral,Referral_B,Android,Premium
10297,2024-05-01,2024-08-01,Female,Married,39,High,Portugal,Referral,Referral_A,Web,Standard
10298,2024-01-01,2024-12-01,Male,Married,32,Medium,Belgium,Organic,Organic_C,Web,Standard
10299,2024-05-01,2024-10-01,Male,Single,58,Premium,Netherlands,Organic,Organic_B,iOS,Premium
10300,2024-06-01,2025-01-01,Male,Married,43,High,Italy,Organic,Organic_B,iOS,Standard
10301,2024-02-01,2024-10-01,Male,Single,30,Medium,Austria,Organic,Organic_A,Web,Standard
10302,2024-07-01,2025-01-01,Female,Married,35,Medium,France,Paid Ads,Paid Ads_B,iOS,Basic
10303,2024-02-01,2024-09-01,Female,Single,41,High,Spain,Paid Ads,Paid Ads_B,Android,Premium
10304,2024-08-01,,Male,Married,33,Medium,France,Organic,Organic_A,Android,Basic
10305,2024-07-01,,Female,Single,36,High,Netherlands,Organic,Organic_C,iOS,Premium
10306,2024-07-01,2024-12-01,Male,Single,26,Medium,Czech Republic,Organic,Organic_B,Android,Standard
10307,2024-08-01,2025-04-01,Female,Married,18,,Belgium,Organic,Organic_A,Android,Standard
10308,2024-04-01,,Male,Single,36,High,Austria,Paid Ads,Paid Ads_A,Android,Premium
10309,2024-08-01,2025-05-01,Female,Married,36,High,Netherlands,Organic,Organic_C,iOS,Standard
10310,2024-03-01,2024-06-01,Female,Married,40,High,Netherlands,Paid Ads,Paid Ads_C,Android,Standard
10311,2024-07-01,2025-03-01,Male,Single,29,Medium,Poland,Organic,Organic_A,Android,Standard
10312,2024-07-01,2024-12-01,Male,Married,21,Low,Switzerland,Paid Ads,Paid Ads_A,iOS,Basic
10313,2024-08-01,2025-06-01,Male,Single,25,Low,Portugal,Referral,Referral_A,iOS,Standard
10314,2024-04-01,2024-10-01,Male,Single,45,High,Czech Republic,Paid Ads,Paid Ads_B,Android,Premium
10315,2024-05-01,,Male,Married,28,Medium,Switzerland,Organic,Organic_B,iOS,Standard
10316,2024-06-01,,Female,Single,30,Medium,Spain,Organic,Organic_B,Android,Basic
10317,2024-01-01,2024-12-01,Male,Married,31,Medium,Switzerland,Referral,Referral_B,Web,Standard
10318,2024-04-01,2024-10-01,Female,Single,28,Medium,Portugal,Paid Ads,Paid Ads_C,Android,Basic
10319,2024-03-01,2024-05-01,Male,Married,28,Medium,Spain,Organic,Organic_B,Android,Standard
10320,2024-04-01,2024-09-01,Female,Single,26,Medium,Spain,Organic,Organic_A,Web,Standard
10321,2024-02-01,,Female,Single,49,High,Poland,Organic,Organic_B,Android,Premium
10322,2024-05-01,2024-08-01,Male,Married,41,High,Germany,Organic,Organic_C,Android,Premium
10323,2024-05-01,2025-01-01,Male,Single,47,High,France,Paid Ads,Paid Ads_A,Android,Premium
10324,2024-07-01,2025-03-01,Female,Married,49,High,Italy,Paid Ads,Paid Ads_B,Android,Standard
10325,2024-05-01,2025-01-01,Female,Single,18,,Belgium,Referral,Referral_B,iOS,Standard
10326,2024-05-01,2024-12-01,Male,Single,38,High,Germany,Organic,Organic_A,iOS,Premium
10327,2024-08-01,2025-02-01,Female,Married,29,Medium,Italy,Paid Ads,Paid Ads_A,iOS,Basic
10328,2024-05-01,2024-07-01,Female,Single,46,High,Belgium,Organic,Organic_A,Web,Standard
10329,2024-05-01,2024-11-01,Female,Single,27,Medium,Netherlands,Paid Ads,Paid Ads_C,iOS,Basic
10330,2024-01-01,,Female,Married,24,Low,France,Paid Ads,Paid Ads_C,iOS,Standard
10331,2024-03-01,2024-09-01,Female,Married,20,Low,Spain,Referral,Referral_C,Android,Standard
10332,2024-07-01,2024-12-01,Female,Single,31,Medium,Germany,Paid Ads,Paid Ads_A,Android,Standard
10333,2024-08-01,,Male,Single,44,High,Czech Republic,Organic,Organic_B,Android,Standard
10334,2024-05-01,,Male,Married,37,High,Poland,Referral,Referral_A,Android,Premium
10335,2024-07-01,2025-03-01,Male,Married,22,Low,Czech Republic,Referral,Referral_B,iOS,Basic
10336,2024-03-01,2024-04-01,Male,Married,56,Premium,France,Organic,Organic_B,Android,Standard
10337,2024-08-01,,Female,Married,41,High,Sweden,Referral,Referral_A,Android,Premium
10338,2024-06-01,,Male,Single,42,High,Switzerland,Referral,Referral_C,Android,Standard
10339,2024-05-01,2025-03-01,Female,Married,47,High,Netherlands,Referral,Referral_A,Android,Premium
10340,2024-07-01,2025-03-01,Female,Married,18,,Czech Republic,Paid Ads,Paid Ads_B,iOS,Basic
10341,2024-04-01,,Male,Single,25,Low,Czech Republic,Paid Ads,Paid Ads_A,Web,Basic
10342,2024-08-01,2025-06-01,Male,Single,43,High,Germany,Organic,Organic_A,Android,Standard
10343,2024-08-01,2025-07-01,Female,Single,26,Medium,France,Organic,Organic_B,Android,Standard
10344,2024-07-01,2025-01-01,Male,Married,32,Medium,Spain,Referral,Referral_A,Web,Standard
10345,2024-05-01,2024-12-01,Male,Single,34,Medium,Italy,Paid Ads,Paid Ads_C,iOS,Basic
10346,2024-02-01,2024-12-01,Female,Single,22,Low,Austria,Organic,Organic_C,Android,Standard
10347,2024-01-01,,Female,Single,31,Medium,Germany,Paid Ads,Paid Ads_C,Android,Basic
10348,2024-04-01,2024-07-01,Female,Single,44,High,Belgium,Organic,Organic_B,iOS,Standard
10349,2024-04-01,,Female,Single,42,High,Austria,Organic,Organic_A,iOS,Premium
10350,2024-02-01,2025-02-01,Female,Married,46,High,Austria,Paid Ads,Paid Ads_A,Android,Premium
10351,2024-05-01,2024-10-01,Female,Single,45,High,Netherlands,Organic,Organic_C,Android,Standard
10352,2024-08-01,2025-09-01,Male,Married,39,High,Czech Republic,Organic,Organic_B,iOS,Standard
10353,2024-08-01,2025-05-01,Male,Married,38,High,Belgium,Referral,Referral_C,iOS,Standard
10354,2024-01-01,2024-07-01,Male,Married,37,High,Sweden,Organic,Organic_C,Android,Standard
10355,2024-04-01,2024-09-01,Female,Married,28,Medium,Italy,Paid Ads,Paid Ads_C,Web,Standard
10356,2024-01-01,,Female,Single,24,Low,Poland,Paid Ads,Paid Ads_C,Android,Standard
10357,2024-04-01,2024-07-01,Male,Single,28,Medium,Spain,Paid Ads,Paid Ads_B,Android,Basic
10358,2024-05-01,,Male,Single,31,Medium,Austria,Paid Ads,Paid Ads_B,Android,Standard
10359,2024-06-01,2025-02-01,Male,Married,28,Medium,Austria,Organic,Organic_C,iOS,Standard
10360,2024-04-01,2024-08-01,Female,Single,39,High,Spain,Referral,Referral_B,Web,Premium
10361,2024-06-01,,Male,Single,37,High,Czech Republic,Paid Ads,Paid Ads_C,Android,Premium
10362,2024-04-01,,Male,Married,38,High,France,Paid Ads,Paid Ads_C,Android,Standard
10363,2024-08-01,2025-07-01,Male,Married,38,High,Germany,Paid Ads,Paid Ads_C,iOS,Premium
10364,2024-03-01,,Female,Married,46,High,Italy,Paid Ads,Paid Ads_C,Android,Premium
10365,2024-05-01,2024-11-01,Male,Married,34,Medium,France,Organic,Organic_A,Android,Basic
10366,2024-02-01,2024-11-01,Male,Single,45,High,Poland,Paid Ads,Paid Ads_A,Web,Premium
10367,2024-06-01,2024-12-01,Female,Married,40,High,Netherlands,Paid Ads,Paid Ads_C,iOS,Premium
10368,2024-02-01,2024-07-01,Female,Single,46,High,Austria,Paid Ads,Paid Ads_C,Android,Standard
10369,2024-05-01,2024-10-01,Female,Married,51,Premium,Spain,Organic,Organic_C,Android,Premium
10370,2024-07-01,2025-03-01,Female,Single,40,High,Spain,Organic,Organic_A,Android,Premium
10371,2024-02-01,,Female,Single,36,High,Spain,Paid Ads,Paid Ads_A,Android,Premium
10372,2024-05-01,2024-07-01,Male,Married,35,Medium,Germany,Paid Ads,Paid Ads_C,Android,Basic
10373,2024-08-01,,Male,Single,30,Medium,Italy,Paid Ads,Paid Ads_A,iOS,Basic
10374,2024-02-01,2024-12-01,Female,Married,29,Medium,Spain,Organic,Organic_A,Android,Standard
10375,2024-06-01,,Female,Married,44,High,Germany,Paid Ads,Paid Ads_A,Android,Standard
10376,2024-03-01,,Female,Married,25,Low,Poland,Organic,Organic_B,iOS,Basic
10377,2024-02-01,2024-10-01,Female,Single,51,Premium,Switzerland,Paid Ads,Paid Ads_C,iOS,Standard
10378,2024-06-01,2024-11-01,Male,Single,33,Medium,Austria,Organic,Organic_A,iOS,Standard
10379,2024-04-01,,Male,Married,63,Premium,Germany,Organic,Organic_A,Android,Standard
10380,2024-05-01,2025-01-01,Female,Married,28,Medium,Czech Republic,Organic,Organic_B,Android,Standard
10381,2024-01-01,,Female,Single,37,High,Belgium,Paid Ads,Paid Ads_B,Web,Premium
10382,2024-07-01,2025-04-01,Female,Single,31,Medium,France,Organic,Organic_B,Android,Basic
10383,2024-08-01,,Female,Single,27,Medium,Switzerland,Organic,Organic_B,iOS,Standard
10384,2024-01-01,,Male,Married,45,High,Czech Republic,Paid Ads,Paid Ads_B,Android,Premium
10385,2024-08-01,2025-05-01,Female,Single,23,Low,Portugal,Organic,Organic_B,iOS,Basic
10386,2024-05-01,2024-08-01,Female,Single,28,Medium,Austria,Referral,Referral_B,iOS,Basic
10387,2024-08-01,2025-06-01,Male,Married,40,High,Spain,Referral,Referral_C,iOS,Premium
10388,2024-03-01,2024-07-01,Female,Single,42,High,Italy,Referral,Referral_B,Web,Premium
10389,2024-02-01,2024-06-01,Male,Married,21,Low,Czech Republic,Referral,Referral_A,Web,Standard
10390,2024-03-01,2024-06-01,Female,Single,40,High,Portugal,Referral,Referral_A,Android,Standard
10391,2024-01-01,2024-12-01,Female,Single,36,High,Belgium,Referral,Referral_A,Android,Standard
10392,2024-07-01,2024-11-01,Male,Single,25,Low,Netherlands,Organic,Organic_A,Android,Standard
10393,2024-06-01,2024-11-01,Female,Single,27,Medium,Portugal,Organic,Organic_B,Android,Standard
10394,2024-07-01,,Male,Single,18,,Switzerland,Referral,Referral_C,Android,Standard
10395,2024-05-01,,Male,Single,52,Premium,Sweden,Paid Ads,Paid Ads_C,Web,Standard
10396,2024-05-01,2025-01-01,Male,Single,45,High,Austria,Referral,Referral_B,Android,Premium
10397,2024-03-01,2024-04-01,Female,Married,22,Low,Czech Republic,Referral,Referral_C,Web,Standard
10398,2024-06-01,2024-10-01,Female,Single,42,High,Belgium,Referral,Referral_B,Android,Premium
10399,2024-03-01,2024-05-01,Male,Married,29,Medium,Netherlands,Organic,Organic_A,Android,Basic
10400,2024-02-01,2024-10-01,Female,Married,44,High,Czech Republic,Organic,Organic_B,iOS,Standard
10401,2024-04-01,2024-09-01,Female,Single,30,Medium,Sweden,Paid Ads,Paid Ads_C,iOS,Basic
10402,2024-06-01,2024-09-01,Female,Single,31,Medium,Austria,Paid Ads,Paid Ads_C,Android,Standard
10403,2024-04-01,,Male,Single,32,Medium,Sweden,Referral,Referral_C,Android,Standard
10404,2024-07-01,,Male,Single,28,Medium,Netherlands,Referral,Referral_B,Web,Standard
10405,2024-02-01,2024-10-01,Female,Single,48,High,Sweden,Referral,Referral_B,iOS,Premium
10406,2024-08-01,2025-06-01,Male,Single,43,High,Austria,Paid Ads,Paid Ads_B,Android,Standard
10407,2024-08-01,,Female,Married,36,High,Netherlands,Paid Ads,Paid Ads_C,Android,Standard
10408,2024-04-01,,Female,Single,45,High,Netherlands,Referral,Referral_C,Android,Premium
10409,2024-01-01,2024-09-01,Female,Single,18,,France,Paid Ads,Paid Ads_C,iOS,Basic
10410,2024-07-01,,Male,Single,22,Low,Austria,Referral,Referral_A,Web,Basic
10411,2024-04-01,2024-05-01,Male,Married,39,High,Sweden,Organic,Organic_B,Android,Premium
10412,2024-02-01,2024-10-01,Female,Single,42,High,Poland,Organic,Organic_B,iOS,Standard
10413,2024-04-01,2024-06-01,Male,Married,37,High,Switzerland,Referral,Referral_C,Web,Standard
10414,2024-05-01,2024-09-01,Female,Single,18,,Italy,Organic,Organic_C,Android,Basic
10415,2024-03-01,2024-08-01,Male,Married,24,Low,Austria,Organic,Organic_C,iOS,Standard
10416,2024-01-01,2024-11-01,Male,Single,39,High,Portugal,Organic,Organic_C,Android,Premium
10417,2024-05-01,,Male,Married,59,Premium,Switzerland,Organic,Organic_A,Web,Premium
10418,2024-05-01,2024-12-01,Female,Married,47,High,Belgium,Organic,Organic_C,Android,Premium
10419,2024-02-01,,Female,Single,50,High,Austria,Paid Ads,Paid Ads_C,Android,Premium
10420,2024-03-01,,Female,Single,38,High,Belgium,Paid Ads,Paid Ads_C,Android,Standard
10421,2024-03-01,,Male,Single,38,High,Czech Republic,Paid Ads,Paid Ads_B,Android,Premium
10422,2024-06-01,2024-10-01,Female,Married,24,Low,Sweden,Paid Ads,Paid Ads_B,Web,Standard
10423,2024-07-01,,Female,Married,44,High,Switzerland,Paid Ads,Paid Ads_C,iOS,Premium
10424,2024-01-01,2025-02-01,Female,Single,34,Medium,Poland,Paid Ads,Paid Ads_B,iOS,Basic
10425,2024-07-01,,Female,Single,41,High,Switzerland,Paid Ads,Paid Ads_A,iOS,Standard
10426,2024-02-01,2024-12-01,Male,Single,35,Medium,Switzerland,Paid Ads,Paid Ads_A,Android,Basic
10427,2024-01-01,2024-12-01,Male,Married,37,High,Netherlands,Referral,Referral_A,Android,Premium
10428,2024-06-01,2024-07-01,Female,Married,34,Medium,Czech Republic,Paid Ads,Paid Ads_A,iOS,Basic
10429,2024-04-01,2024-11-01,Male,Single,37,High,Sweden,Paid Ads,Paid Ads_B,iOS,Standard
10430,2024-05-01,2024-11-01,Male,Single,45,High,Belgium,Paid Ads,Paid Ads_B,iOS,Premium
10431,2024-01-01,2024-11-01,Male,Single,22,Low,Germany,Organic,Organic_C,iOS,Standard
10432,2024-07-01,2025-03-01,Male,Single,20,Low,Switzerland,Organic,Organic_A,iOS,Standard
10433,2024-05-01,2024-10-01,Male,Single,39,High,Spain,Referral,Referral_A,Android,Standard
10434,2024-02-01,,Female,Single,49,High,Sweden,Paid Ads,Paid Ads_B,iOS,Premium
10435,2024-07-01,,Male,Single,51,Premium,Portugal,Paid Ads,Paid Ads_A,Android,Standard
10436,2024-04-01,2024-10-01,Female,Married,22,Low,Austria,Organic,Organic_B,iOS,Standard
10437,2024-02-01,2024-11-01,Female,Married,30,Medium,Netherlands,Referral,Referral_B,Android,Standard
10438,2024-08-01,2025-05-01,Female,Married,20,Low,Portugal,Organic,Organic_A,Android,Basic
10439,2024-04-01,,Male,Single,29,Medium,Spain,Referral,Referral_C,Android,Standard
10440,2024-04-01,2024-09-01,Male,Married,46,High,France,Organic,Organic_B,iOS,Standard
10441,2024-05-01,2025-05-01,Male,Married,34,Medium,Czech Republic,Organic,Organic_B,Android,Standard
10442,2024-02-01,,Male,Single,31,Medium,Austria,Paid Ads,Paid Ads_A,Android,Basic
10443,2024-02-01,2024-10-01,Female,Single,40,High,Germany,Paid Ads,Paid Ads_B,iOS,Premium
10444,2024-01-01,,Female,Married,27,Medium,Poland,Paid Ads,Paid Ads_C,Android,Standard
10445,2024-07-01,2025-04-01,Female,Married,50,High,Sweden,Organic,Organic_A,Android,Premium
10446,2024-08-01,2025-05-01,Male,Single,35,Medium,Spain,Organic,Organic_B,Android,Basic
10447,2024-02-01,2024-07-01,Female,Single,30,Medium,Germany,Paid Ads,Paid Ads_A,Android,Standard
10448,2024-01-01,,Female,Married,40,High,Spain,Paid Ads,Paid Ads_C,iOS,Premium
10449,2024-08-01,2025-03-01,Female,Married,44,High,Poland,Organic,Organic_A,Android,Premium
10450,2024-03-01,2024-07-01,Male,Married,50,High,Poland,Organic,Organic_C,Web,Premium
10451,2024-03-01,,Female,Single,32,Medium,Czech Republic,Referral,Referral_A,Android,Standard
10452,2024-08-01,2025-03-01,Female,Single,45,High,Germany,Paid Ads,Paid Ads_C,Android,Standard
10453,2024-03-01,2024-05-01,Male,Single,36,High,France,Referral,Referral_A,iOS,Standard
10454,2024-06-01,2024-08-01,Female,Married,28,Medium,Netherlands,Organic,Organic_A,Web,Standard
10455,2024-02-01,2024-09-01,Male,Married,27,Medium,Switzerland,Referral,Referral_B,Android,Standard
10456,2024-06-01,,Female,Single,24,Low,Poland,Referral,Referral_A,iOS,Standard
10457,2024-07-01,,Male,Single,27,Medium,Austria,Paid Ads,Paid Ads_B,iOS,Standard
10458,2024-02-01,2024-12-01,Male,Married,46,High,Belgium,Organic,Organic_C,Android,Premium
10459,2024-01-01,2024-07-01,Male,Married,42,High,Poland,Paid Ads,Paid Ads_C,iOS,Premium
10460,2024-06-01,2024-10-01,Female,Married,22,Low,Czech Republic,Paid Ads,Paid Ads_A,Android,Standard
10461,2024-06-01,2025-03-01,Female,Single,18,,Czech Republic,Paid Ads,Paid Ads_B,iOS,Standard
10462,2024-07-01,,Male,Married,23,Low,Austria,Organic,Organic_B,Web,Standard
10463,2024-06-01,2024-11-01,Male,Married,27,Medium,Germany,Paid Ads,Paid Ads_A,Android,Basic
10464,2024-04-01,,Male,Single,31,Medium,Italy,Paid Ads,Paid Ads_B,Android,Standard
10465,2024-01-01,2024-11-01,Male,Married,46,High,France,Paid Ads,Paid Ads_A,iOS,Standard
10466,2024-03-01,2024-08-01,Male,Single,29,Medium,Czech Republic,Paid Ads,Paid Ads_A,Android,Basic
10467,2024-01-01,,Male,Married,51,Premium,Belgium,Paid Ads,Paid Ads_A,Android,Standard
10468,2024-04-01,2024-07-01,Male,Married,18,,Austria,Organic,Organic_B,Android,Standard
10469,2024-07-01,2025-03-01,Male,Single,31,Medium,Czech Republic,Organic,Organic_A,Android,Standard
10470,2024-07-01,2025-01-01,Male,Married,42,High,France,Paid Ads,Paid Ads_C,iOS,Premium
10471,2024-02-01,,Male,Single,43,High,Czech Republic,Paid Ads,Paid Ads_A,Android,Premium
10472,2024-01-01,,Male,Married,31,Medium,Netherlands,Paid Ads,Paid Ads_B,iOS,Basic
10473,2024-08-01,,Male,Married,45,High,France,Organic,Organic_A,Android,Standard
10474,2024-08-01,2025-04-01,Female,Married,43,High,Italy,Paid Ads,Paid Ads_A,iOS,Standard
10475,2024-07-01,2024-12-01,Male,Married,28,Medium,Germany,Organic,Organic_C,iOS,Standard
10476,2024-06-01,,Female,Single,38,High,Netherlands,Referral,Referral_C,Android,Standard
10477,2024-07-01,2025-02-01,Female,Single,42,High,France,Paid Ads,Paid Ads_B,Android,Premium
10478,2024-07-01,,Female,Single,28,Medium,Italy,Paid Ads,Paid Ads_A,Android,Standard
10479,2024-07-01,2025-01-01,Male,Married,51,Premium,Netherlands,Organic,Organic_A,Android,Standard
10480,2024-07-01,2024-11-01,Female,Single,26,Medium,Netherlands,Paid Ads,Paid Ads_C,Web,Standard
10481,2024-08-01,2025-07-01,Male,Married,36,High,Spain,Organic,Organic_A,Web,Premium
10482,2024-08-01,,Female,Single,22,Low,Germany,Paid Ads,Paid Ads_B,Android,Basic
10483,2024-03-01,2024-04-01,Male,Married,36,High,Belgium,Paid Ads,Paid Ads_C,Android,Standard
10484,2024-03-01,2024-06-01,Male,Single,24,Low,France,Paid Ads,Paid Ads_C,Android,Standard
10485,2024-02-01,2024-09-01,Female,Married,32,Medium,Netherlands,Referral,Referral_B,Web,Standard
10486,2024-07-01,2024-12-01,Female,Married,19,Low,Belgium,Organic,Organic_A,Android,Basic
10487,2024-08-01,,Male,Married,42,High,France,Organic,Organic_B,iOS,Standard
10488,2024-01-01,2025-01-01,Female,Married,38,High,Netherlands,Organic,Organic_C,Android,Premium
10489,2024-04-01,2024-11-01,Male,Married,45,High,Germany,Referral,Referral_C,iOS,Premium
10490,2024-02-01,,Male,Married,31,Medium,Netherlands,Organic,Organic_B,Web,Standard
10491,2024-08-01,2025-08-01,Male,Married,46,High,Sweden,Referral,Referral_C,iOS,Premium
10492,2024-01-01,,Female,Single,35,Medium,Sweden,Referral,Referral_A,iOS,Standard
10493,2024-07-01,2025-03-01,Male,Married,36,High,Belgium,Referral,Referral_C,Android,Standard
10494,2024-05-01,2024-12-01,Male,Married,56,Premium,Spain,Referral,Referral_B,iOS,Standard
10495,2024-07-01,2025-01-01,Male,Single,30,Medium,Spain,Organic,Organic_B,Android,Standard
10496,2024-03-01,,Male,Married,47,High,Poland,Paid Ads,Paid Ads_C,iOS,Premium
10497,2024-04-01,,Female,Married,39,High,Sweden,Organic,Organic_B,Web,Standard
10498,2024-08-01,2025-05-01,Female,Married,29,Medium,Spain,Paid Ads,Paid Ads_B,iOS,Standard
10499,2024-08-01,2025-07-01,Female,Married,21,Low,Austria,Paid Ads,Paid Ads_A,Android,Basic
10500,2024-06-01,2024-12-01,Female,Single,24,Low,Italy,Organic,Organic_C,Web,Basic
10501,2024-04-01,,Male,Single,46,High,Austria,Referral,Referral_A,iOS,Premium
10502,2024-06-01,2024-12-01,Male,Single,52,Premium,France,Paid Ads,Paid Ads_B,Android,Premium
10503,2024-04-01,2024-06-01,Male,Single,35,Medium,Netherlands,Paid Ads,Paid Ads_B,iOS,Standard
10504,2024-03-01,2024-07-01,Male,Married,36,High,Poland,Paid Ads,Paid Ads_A,iOS,Standard
10505,2024-06-01,2024-11-01,Male,Single,42,High,Poland,Paid Ads,Paid Ads_C,Android,Premium
10506,2024-01-01,,Male,Married,35,Medium,Portugal,Organic,Organic_B,iOS,Standard
10507,2024-06-01,,Female,Married,45,High,Netherlands,Organic,Organic_B,Web,Premium
10508,2024-02-01,2024-11-01,Male,Married,37,High,Switzerland,Referral,Referral_B,Android,Premium
10509,2024-01-01,2024-10-01,Male,Single,36,High,Belgium,Organic,Organic_C,iOS,Premium
10510,2024-02-01,2024-10-01,Male,Single,28,Medium,Spain,Organic,Organic_A,Android,Basic
10511,2024-07-01,2025-05-01,Female,Single,25,Low,Spain,Organic,Organic_A,iOS,Basic
10512,2024-04-01,2024-12-01,Male,Single,18,,Czech Republic,Referral,Referral_C,iOS,Standard
10513,2024-01-01,,Male,Married,47,High,Austria,Organic,Organic_B,Android,Standard
10514,2024-04-01,,Male,Married,33,Medium,Spain,Organic,Organic_B,Android,Basic
10515,2024-07-01,2024-10-01,Female,Single,30,Medium,Sweden,Organic,Organic_C,Web,Basic
10516,2024-05-01,2025-02-01,Male,Married,18,,Switzerland,Organic,Organic_B,Android,Basic
10517,2024-08-01,,Male,Single,28,Medium,Germany,Paid Ads,Paid Ads_A,iOS,Standard
10518,2024-04-01,,Female,Married,27,Medium,Spain,Referral,Referral_A,Android,Basic
10519,2024-07-01,2025-02-01,Male,Single,27,Medium,France,Paid Ads,Paid Ads_B,iOS,Basic
10520,2024-04-01,,Female,Married,38,High,Portugal,Organic,Organic_C,Android,Premium
10521,2024-07-01,,Male,Single,36,High,Switzerland,Referral,Referral_C,Android,Premium
10522,2024-02-01,2024-08-01,Female,Single,21,Low,Poland,Organic,Organic_B,Android,Basic
10523,2024-07-01,2025-05-01,Male,Single,22,Low,France,Organic,Organic_B,Android,Basic
10524,2024-06-01,2025-02-01,Male,Single,22,Low,Belgium,Paid Ads,Paid Ads_B,Android,Basic
10525,2024-05-01,2024-12-01,Female,Married,53,Premium,Switzerland,Organic,Organic_C,Android,Premium
10526,2024-04-01,,Male,Single,49,High,Belgium,Organic,Organic_C,Android,Premium
10527,2024-07-01,2024-12-01,Male,Married,26,Medium,Austria,Paid Ads,Paid Ads_C,Android,Basic
10528,2024-07-01,,Female,Married,18,,Spain,Organic,Organic_B,Android,Standard
10529,2024-04-01,,Male,Married,36,High,Poland,Organic,Organic_C,Web,Premium
10530,2024-08-01,2025-06-01,Female,Married,35,Medium,Italy,Organic,Organic_C,Android,Basic
10531,2024-05-01,,Male,Single,38,High,Belgium,Organic,Organic_A,Web,Standard
10532,2024-05-01,,Female,Single,42,High,Poland,Referral,Referral_B,Android,Premium
10533,2024-07-01,2025-03-01,Male,Married,39,High,Austria,Paid Ads,Paid Ads_A,Android,Standard
10534,2024-01-01,2024-12-01,Male,Married,23,Low,Czech Republic,Organic,Organic_C,Android,Basic
10535,2024-02-01,2024-11-01,Female,Married,37,High,Belgium,Organic,Organic_A,Android,Premium
10536,2024-05-01,2024-08-01,Male,Married,43,High,Spain,Paid Ads,Paid Ads_A,iOS,Standard
10537,2024-05-01,,Female,Single,27,Medium,Belgium,Paid Ads,Paid Ads_B,Android,Standard
10538,2024-03-01,2024-08-01,Female,Married,37,High,Germany,Organic,Organic_A,Android,Premium
10539,2024-06-01,2024-11-01,Female,Married,29,Medium,France,Referral,Referral_B,Android,Standard
